G,K,x-coordinate [m],y-coordinate [m],x-displacement [m],y-displacement [m]
51000000000.0,84500000000.0,0.01750371351107558,0.01568022994631965,2.7599260607666023e-05,-1.41757933589039e-06
51000000000.0,84500000000.0,0.01501191742996678,0.011569186228918713,2.5628137562236e-05,-4.096008586836712e-07
51000000000.0,84500000000.0,0.01250010988546225,0.008340378350422721,2.367368124120127e-05,4.0958572530919604e-07
51000000000.0,84500000000.0,0.012502308216317832,0.004265319425319668,2.368429098333096e-05,1.4487240806055639e-06
51000000000.0,84500000000.0,0.00999999999998238,0.0,2.172460274803666e-05,2.5589893582144807e-06
51000000000.0,84500000000.0,0.02000000000005424,0.02,2.9601110153453884e-05,-2.483954445289147e-06
51000000000.0,84500000000.0,0.02229057790894281,0.015739640842258196,3.1335813103072676e-05,-1.3312481512540552e-06
51000000000.0,84500000000.0,0.020000000000054183,0.011394594187402386,2.947041735329569e-05,-3.388896925492431e-07
51000000000.0,84500000000.0,0.017566286161876592,0.007083180156676255,2.762010134216096e-05,6.918562392620525e-07
51000000000.0,84500000000.0,0.014999999999966446,0.0,2.5635164963535962e-05,2.5375242663976095e-06
51000000000.0,84500000000.0,0.02500000000006815,0.02,3.3707103744149855e-05,-2.392401922865048e-06
51000000000.0,84500000000.0,0.01736733342155068,0.003000099772614508,2.750404383249149e-05,1.7310296934356784e-06
51000000000.0,84500000000.0,0.02737020972161973,0.015362584644700668,3.531172310245912e-05,-1.1310327971342402e-06
51000000000.0,84500000000.0,0.024072927571751456,0.01212333826448509,3.2514131044386504e-05,-4.4627873885450486e-07
51000000000.0,84500000000.0,0.024034243466549775,0.008013607373164403,3.251404164064226e-05,3.7982352354811835e-07
51000000000.0,84500000000.0,0.021768072729645416,0.0036519992810766177,3.097342417536865e-05,1.4581918168630087e-06
51000000000.0,84500000000.0,0.01999999999994713,0.0,2.958578617710061e-05,2.4619840407685566e-06
51000000000.0,84500000000.0,0.030000000000077968,0.02,3.80959028982031e-05,-2.489042720612039e-06
51000000000.0,84500000000.0,0.03223980835074959,0.016376148601735353,3.955169570822345e-05,-1.5706423248250747e-06
51000000000.0,84500000000.0,0.027645846846229866,0.0106961938238212,3.494051188827532e-05,-1.62191898017498e-07
51000000000.0,84500000000.0,0.02678338009723399,0.0036947267528664447,3.4941301764031396e-05,1.2798694142320943e-06
51000000000.0,84500000000.0,0.024999999999925096,0.0,3.367286137979642e-05,2.3152168453434527e-06
51000000000.0,84500000000.0,0.03500000000009727,0.02,4.2972577630545976e-05,-3.499192132250675e-06
51000000000.0,84500000000.0,0.030348939871098816,0.013125353251381444,3.717424852290633e-05,-6.219190265459873e-07
51000000000.0,84500000000.0,0.02940025161316464,0.0067989499071536815,3.6496949713899046e-05,5.293858419961857e-07
51000000000.0,84500000000.0,0.036591540547954216,0.01654894436243326,4.385990938202362e-05,-2.861445228821908e-06
51000000000.0,84500000000.0,0.034273307852885515,0.013206798131455718,4.00665488791394e-05,-7.274144510663615e-07
